Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14722123,2021-06-03 21:37:02,2021-06-03 21:26:10,13795777,4166324654,13795777,302,1581,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/014377/SRR14722123,SRX11058983,FEN_244_Micarea_bauschiana_Plate3_B6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126056,SAMN19302595,simple,2840192,Brianaria bauschiana,FEN_244_Micarea_bauschiana_Plate3_B6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,6E50EACB58F890D4F4B7FE1222D5D36D,6B9505FC5DF04B6FE90183429480A4E6
SRR14722122,2021-06-03 21:37:02,2021-06-03 21:14:53,82711,24978722,82711,302,9,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/014377/SRR14722122,SRX11058984,FEN_245_Ochrolechia_yasudae_Plate3_C6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126057,SAMN19302596,simple,394537,Ochrolechia yasudae,FEN_245_Ochrolechia_yasudae_Plate3_C6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,F586DCB0E4608DF677DE05FE840B9605,3B75746265E20A6522952D5E6D326190
SRR14722121,2021-06-03 21:37:02,2021-06-03 21:25:49,16638641,5024869582,16638641,302,1934,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/014377/SRR14722121,SRX11058985,FEN_247_Cladonia_macilenta_Plate3_E6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126058,SAMN19302597,simple,196765,Cladonia macilenta,FEN_247_Cladonia_macilenta_Plate3_E6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,D31625ABDCAE75AC9740404EF9FCA2B2,5BF04B298FDFD31E0AFE4941F4F2E777
SRR14722120,2021-06-03 22:10:57,2021-06-03 21:36:32,8351629,2522191958,8351629,302,1011,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/014377/SRR14722120,SRX11058986,FEN_248_Usnea_merrillii_Plate3_F6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126059,SAMN19302598,simple,143884,Usnea merrillii,FEN_248_Usnea_merrillii_Plate3_F6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,75C621D44561D1FD4051B35FC5FCFAC2,9EEEFFB093B92861A698AD290613FA1F
SRR14722119,2021-06-03 21:37:02,2021-06-03 21:22:17,10245145,3094033790,10245145,302,1231,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/014377/SRR14722119,SRX11058987,FEN_249_Cladonia_grayi_Plate3_G6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126060,SAMN19302599,simple,27339,Cladonia grayi,FEN_249_Cladonia_grayi_Plate3_G6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,F2599968A95C1B73ED504D14891F6668,2F865A8B71EF3464BF820C04490DAA28
SRR14722117,2021-06-03 21:37:02,2021-06-03 21:20:39,12312983,3718520866,12312983,302,1442,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/014377/SRR14722117,SRX11058989,FEN_250_Cladonia_mateocyatha_Plate3_H6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126062,SAMN19302600,simple,2487631,Cladonia mateocyatha,FEN_250_Cladonia_mateocyatha_Plate3_H6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,C57EFDFB7B827E54ECDDFA4D53F1DE74,4F8C2D62FCD40A78E93C2E963736F562
SRR14722116,2021-06-05 11:02:40,2021-06-05 10:25:57,17140466,5176420732,17140466,302,1986,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/014377/SRR14722116,SRX11058990,FEN_251_Usnea_subscabrosa_Plate3_A7_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126063,SAMN19302601,simple,1181319,Usnea subscabrosa,FEN_251_Usnea_subscabrosa_Plate3_A7_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,C424E8525FC9C939B0FF7E7840962353,095E2F75B09AC6F1FDA99967C4ED5C8E
SRR14722115,2021-06-05 08:40:26,2021-06-05 08:10:27,11473499,3464996698,11473499,302,1330,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/014377/SRR14722115,SRX11058991,FEN_252_Usnea_halei_Plate3_B7_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126064,SAMN19302602,simple,2086299,Usnea halei,FEN_252_Usnea_halei_Plate3_B7_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,15C6F57DA1C2148637BA23CF50451579,4CC5AE632609D313B3B4B4A264709D2B
SRR14722114,2021-06-03 21:37:02,2021-06-03 21:14:38,260689,78728078,260689,302,30,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/014377/SRR14722114,SRX11058992,FEN_253_Cladonia_stipitata_Plate3_C7_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126066,SAMN19302603,simple,696364,Cladonia stipitata,FEN_253_Cladonia_stipitata_Plate3_C7_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,CCB875E1BF23409E0E8BDB99ABFCA372,E0586982DC51E992406FAA7472E7D676
SRR14722113,2021-06-03 21:37:02,2021-06-03 21:24:33,22185563,6700040026,22185563,302,2548,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/014377/SRR14722113,SRX11058993,FEN_254_Nephroma_resupinatum_Plate3_D7_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126065,SAMN19302604,simple,203384,Nephroma helveticum,FEN_254_Nephroma_resupinatum_Plate3_D7_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,DB3E63912893E1B73BAA708512F20DAD,F89E5B48A405A2830462605C5F25B8C0
SRR14722112,2021-06-03 21:37:02,2021-06-03 21:23:09,13680922,4131638444,13680922,302,1625,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/014377/SRR14722112,SRX11058994,FEN_255_Sticta_sp_Plate3_E7_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126067,SAMN19302605,simple,2841861,Sticta sp. Lendemer_47364_NY-2795562,FEN_255_Sticta_sp_Plate3_E7_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,F772B29B6FF61749078808456EDCC7DB,8EC5BEE84B180D90592566D16AB0B4D3
SRR14722111,2021-06-03 21:37:02,2021-06-03 21:13:59,433,130766,433,302,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra65/SRR/014377/SRR14722111,SRX11058995,FEN_256_Cystocoleus_ebeneus_Plate3_F7_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126068,SAMN19302606,simple,476042,Cystocoleus ebeneus,FEN_256_Cystocoleus_ebeneus_Plate3_F7_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,6EAEBE3CCCDEAC87672550659EE12029,69B910C04F3CE9FA7538B87A152DC71D
SRR14722110,2021-06-03 21:37:02,2021-06-03 21:14:18,134186,40524172,134186,302,17,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/014377/SRR14722110,SRX11058996,FEN_257_S1_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126069,SAMN19302607,simple,2840246,Physconia subpallida,FEN_257_S1_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,5A28DE565530E253EE280D0B61D4D417,3102E55C04DD5D3357E85A5E879DE721
SRR14722109,2021-06-03 21:37:02,2021-06-03 21:17:35,5228548,1579021496,5228548,302,647,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/014377/SRR14722109,SRX11058997,FEN_258_S2_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126071,SAMN19302608,simple,2321191,Pertusaria andersoniae,FEN_258_S2_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,1F27F4CEF3054CAA96FE5AC0F244C9E2,F86309F883E7D2F806744B3750EBAE6F
SRR14722108,2021-06-03 21:37:02,2021-06-03 21:16:55,4933992,1490065584,4933992,302,626,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/014377/SRR14722108,SRX11058998,FEN_259_S3_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126070,SAMN19302609,simple,2306085,Parmotrema subsumptum,FEN_259_S3_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,6BF9EF48DB5E79D5E9CFBE949BEABA6C,F2DD9F7497BBC6481F6066BBF682EBE9
SRR14722106,2021-06-03 21:37:02,2021-06-03 21:18:43,6044828,1825538056,6044828,302,761,,https://sra-download.ncbi.nlm.nih.gov/traces/sra67/SRR/014377/SRR14722106,SRX11059000,FEN_260_S4_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126073,SAMN19302610,simple,286319,Flavoparmelia baltimorensis,FEN_260_S4_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,4B3C4301DB3C6EEDE5AC88332D3373D3,E812E8CABB9EB0AC3B3233F6875AC2E1
SRR14722105,2021-06-03 21:37:02,2021-06-03 21:18:44,6050090,1827127180,6050090,302,733,,https://sra-download.ncbi.nlm.nih.gov/traces/sra68/SRR/014377/SRR14722105,SRX11059001,FEN_261_S5_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126074,SAMN19302611,simple,2654850,Buellia spuria,FEN_261_S5_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,DDA5F30B40F2ABBEA33A45AF6A66138F,24749F1D03938F3A40382067BFCCAF66
SRR14722104,2021-06-03 21:37:02,2021-06-03 21:18:20,5595640,1689883280,5595640,302,727,,https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/014377/SRR14722104,SRX11059002,FEN_262_S6_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126075,SAMN19302612,simple,526734,Parmotrema hypotropum,FEN_262_S6_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,3F6F0FC4268D4CB4A3E8AC60216141F2,50E8CE7240964271EB396D2A5030FE5B
SRR14722103,2021-06-03 21:37:03,2021-06-03 21:17:32,6053275,1828089050,6053275,302,757,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/014377/SRR14722103,SRX11059003,FEN_263_S7_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126076,SAMN19302613,simple,174053,Cladonia coccifera,FEN_263_S7_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,BC8C9AB5539E0EAE887BD5B53621C533,9AEC07B265D1C19BBE5F3D780460CD98
SRR14722102,2021-06-03 21:37:03,2021-06-03 21:13:45,360,108720,360,302,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/014377/SRR14722102,SRX11059004,FEN_264_S8_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126077,SAMN19302614,simple,1301570,Solitaria chrysophthalma,FEN_264_S8_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,4F8946357703DC79C549130F2D7EF664,89CD25CBFD9249AD09AD8DF500B94F57
SRR14722101,2021-06-03 21:37:03,2021-06-03 21:17:02,5326077,1608475254,5326077,302,671,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/014377/SRR14722101,SRX11059005,FEN_265_S9_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126078,SAMN19302615,simple,174076,Cladonia strepsilis,FEN_265_S9_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,DEB768B94136ABBC2B887E4E03EB5F88,2554F38BA065F89FC72E8D48BC438F73
SRR14722100,2021-06-03 21:37:03,2021-06-03 21:14:39,1054551,318474402,1054551,302,133,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/014377/SRR14722100,SRX11059006,FEN_266_S10_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126079,SAMN19302616,simple,2841862,Anisomeridium sp. Tripp_6040_COLO-L-0051344,FEN_266_S10_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,013E021A675C07E757A0C9C94ECFC5B9,879A405524D46412895C56E81E3F14AF
SRR14722099,2021-06-03 21:37:03,2021-06-03 21:15:33,2492880,752849760,2492880,302,316,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/014377/SRR14722099,SRX11059007,FEN_267_S11_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126080,SAMN19302617,simple,174067,Cladonia pyxidata,FEN_267_S11_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,46206ACC2093DB62C4EE2FF1F164B6A4,8F35BEE79A3619E60704AF521069DE20
SRR14722098,2021-06-03 21:37:03,2021-06-03 21:19:43,7949523,2400755946,7949523,302,987,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/014377/SRR14722098,SRX11059008,FEN_268_S12_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126081,SAMN19302618,simple,371071,Acarospora sinopica,FEN_268_S12_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,FB5D2B9C255926C3655E5DFC2F86C911,5D3B0BADFD0F8C2CCC294FE269D7B020
SRR14722097,2021-06-03 21:37:03,2021-06-03 21:14:06,7040,2126080,7040,302,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/014377/SRR14722097,SRX11059009,FEN_269_S13_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126082,SAMN19302619,simple,2840245,Physcia americana,FEN_269_S13_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,7FC80C1425055CD801A7C108382E6910,91B14D6A1475B83BF412EF3A3AF3FD60
SRR14722095,2021-06-03 21:37:03,2021-06-03 21:18:30,7873883,2377912666,7873883,302,986,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/014377/SRR14722095,SRX11059011,FEN_270_S14_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126083,SAMN19302620,simple,136371,Umbilicaria papulosa,FEN_270_S14_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,AC21A9A320AF0C85760D7E56DC742492,2C6AF20B6D73B2C2C19573A1709407F4
SRR14722094,2021-06-03 21:37:03,2021-06-03 21:17:41,7382122,2229400844,7382122,302,923,,https://sra-download.ncbi.nlm.nih.gov/traces/sra79/SRR/014377/SRR14722094,SRX11059012,FEN_271_S15_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126085,SAMN19302621,simple,86621,Usnea strigosa,FEN_271_S15_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,EC6C646B0E1ADB0B3FBDDC3AB410B392,499EAAFB36C7A866361F978120C786D1
SRR14722093,2021-06-03 21:37:03,2021-06-03 21:14:18,285748,86295896,285748,302,36,,https://sra-download.ncbi.nlm.nih.gov/traces/sra61/SRR/014377/SRR14722093,SRX11059013,FEN_272_S16_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126088,SAMN19302622,simple,2840249,Porina scabrida,FEN_272_S16_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,B71E3F015C4D36191C3A155D1CDBC62D,97EBF15701A1E5B1CA8D0E1C84A29F0D
SRR14722092,2021-06-03 21:37:03,2021-06-03 21:17:04,4215460,1273068920,4215460,302,533,,https://sra-download.ncbi.nlm.nih.gov/traces/sra79/SRR/014377/SRR14722092,SRX11059014,FEN_273_S17_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126086,SAMN19302623,simple,2840195,Chrysothrix susquehannensis,FEN_273_S17_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,BDD92D762F2807F8CD4A9CAB09E1EDCF,70B59F8EDAB869E5763F4F468A764957
SRR14722091,2021-06-03 21:37:03,2021-06-03 21:14:17,596029,180000758,596029,302,76,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/014377/SRR14722091,SRX11059015,FEN_274_S18_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126087,SAMN19302624,simple,468080,Placidium arboreum,FEN_274_S18_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,8494ACA083FA85DFB5A36748F0627ED1,F13389523B316F3CC562E45A51285680
SRR14722090,2021-06-03 21:37:03,2021-06-03 21:18:45,8957106,2705046012,8957106,302,1129,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/014377/SRR14722090,SRX11059016,FEN_275_S19_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126089,SAMN19302625,simple,2841863,Acarospora sp. Tripp_6053_NY-2858381,FEN_275_S19_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,63F7E89B5A488C141582B4DD0579ADEB,4E58A0ABC5D088FCE3BFB8500E279D74
SRR14722089,2021-06-03 21:37:03,2021-06-03 21:13:57,373564,112816328,373564,302,46,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/014377/SRR14722089,SRX11059017,FEN_276_S20_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126090,SAMN19302626,simple,146298,Diploschistes scruposus,FEN_276_S20_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,9B6D50B7012F14A4F2B59745FDD64C9E,0D2F6212BCA7C8CFF5CE40681512EC94
SRR14722088,2021-06-03 21:37:03,2021-06-03 21:18:32,9374257,2831025614,9374257,302,1193,,https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/014377/SRR14722088,SRX11059018,FEN_277_S21_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126091,SAMN19302627,simple,174080,Cladonia uncialis,FEN_277_S21_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,D3EB016F8A0AB0CC981DA1DB529843B9,1109D9ACB01BF126496D2191364F55E6
SRR14722087,2021-06-03 21:37:03,2021-06-03 21:17:32,5326417,1608577934,5326417,302,673,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/014377/SRR14722087,SRX11059019,FEN_278_S22_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126092,SAMN19302628,simple,696364,Cladonia stipitata,FEN_278_S22_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,B73BC2FBCB00F73625D49FA4322D1ABD,4EBD92E04D4CCB933423770FEB208E13
SRR14722086,2021-06-03 21:37:03,2021-06-03 21:20:22,11300234,3412670668,11300234,302,1434,,https://sra-download.ncbi.nlm.nih.gov/traces/sra67/SRR/014377/SRR14722086,SRX11059020,FEN_279_S23_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126093,SAMN19302629,simple,2841864,fungal sp. Tripp_6058_COLO-L-0051364,FEN_279_S23_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,7F2009B5617C3F45C3B328EFC79A344B,AD940BDD7E7FFB3F6A9F1604D8E04676
SRR14722084,2021-06-03 21:37:03,2021-06-03 21:18:31,6963791,2103064882,6963791,302,884,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/014377/SRR14722084,SRX11059022,FEN_280_S24_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126095,SAMN19302630,simple,174074,Cladonia squamosa,FEN_280_S24_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,F33E0EFEA476C4EB36570CACC96B11C8,42B7E4E32B1D94D8DCE9143E3AC678A3
SRR14722083,2021-06-03 21:37:03,2021-06-03 21:18:54,7998233,2415466366,7998233,302,997,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/014377/SRR14722083,SRX11059023,FEN_281_S25_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126096,SAMN19302631,simple,2654850,Buellia spuria,FEN_281_S25_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,F3FCA4BB36336F254662ABFAD7BE303F,A63722FE7232CBCDB0E8132EDE9D3BA9
SRR14722082,2021-06-03 21:37:03,2021-06-03 21:17:19,5152004,1555905208,5152004,302,646,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/014377/SRR14722082,SRX11059024,FEN_282_S26_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126097,SAMN19302632,simple,2487631,Cladonia mateocyatha,FEN_282_S26_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,B22CA57C4E667979060EF6288A04BCCB,957BE226666A79D9D7B642B0EF648244
SRR14722081,2021-06-03 21:37:03,2021-06-03 21:17:31,5826538,1759614476,5826538,302,758,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/014377/SRR14722081,SRX11059025,FEN_283_S27_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126099,SAMN19302633,simple,2483983,Heterodermia appalachiensis,FEN_283_S27_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,FBED8A59FEB6FCA7ACDE050361595731,FDE3CAC34D79D5C6221B238337A365D5
SRR14722080,2021-06-03 21:37:03,2021-06-03 21:17:37,7558591,2282694482,7558591,302,956,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/014377/SRR14722080,SRX11059026,FEN_284_S28_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126098,SAMN19302634,simple,174056,Cladonia didyma,FEN_284_S28_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,F8D7A3B965A216FE5C15F764FF468FEF,0787488B0A8447C0677B7EC7DC7FE0F9
