genome	secondary_cluster	threshold	cluster_method	comparison_algorithm	primary_cluster	size	BUSCO_lineage	BAT_euk	median_cov	mag	bat_bacteria	role	metagenome
public_SRR14722166_metawrap_bin.2.fa	NA	NA	NA	NA	NA	3060312	NA	NA	9	public_SRR14722166_metawrap_bin.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__CAHJWH01;s__	bacteria_other	SRR14722166
public_SRR14722167_metawrap_bin.1.fa	NA	NA	NA	NA	NA	4825807	NA	NA	7	public_SRR14722167_metawrap_bin.1	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	bacteria_other	SRR14722167
public_SRR14722169_metawrap_bin.1.fa	NA	NA	NA	NA	NA	4314301	NA	NA	14	public_SRR14722169_metawrap_bin.1	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__;s__	bacteria_other	SRR14722169
public_SRR14722169_metawrap_bin.2.fa	NA	NA	NA	NA	NA	3017433	NA	NA	5	public_SRR14722169_metawrap_bin.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__	bacteria_other	SRR14722169
public_SRR14722170_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3698262	NA	NA	30	public_SRR14722170_metawrap_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	bacteria_other	SRR14722170
public_SRR14722170_metawrap_bin.3.fa	NA	NA	NA	NA	NA	3047177	NA	NA	7	public_SRR14722170_metawrap_bin.3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__RH-AL1;s__	bacteria_other	SRR14722170
public_SRR14722170_metawrap_bin.4.fa	NA	NA	NA	NA	NA	3202196	NA	NA	9	public_SRR14722170_metawrap_bin.4	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__EB88;s__	bacteria_other	SRR14722170
public_SRR14722172_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3432596	NA	NA	50	public_SRR14722172_metawrap_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	bacteria_other	SRR14722172
public_SRR14722172_metawrap_bin.2.fa	NA	NA	NA	NA	NA	3371435	NA	NA	10	public_SRR14722172_metawrap_bin.2	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__EB88;s__	bacteria_other	SRR14722172
public_SRR14722173_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3923908	NA	NA	6	public_SRR14722173_metawrap_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	bacteria_other	SRR14722173
public_SRR14722174_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3553095	NA	NA	6	public_SRR14722174_metawrap_bin.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus;s__	bacteria_other	SRR14722174
public_SRR14722176_metawrap_bin.10.fa	NA	NA	NA	NA	NA	2907999	NA	NA	16	public_SRR14722176_metawrap_bin.10	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aureimonas_A;s__	bacteria_other	SRR14722176
public_SRR14722176_metawrap_bin.13.fa	NA	NA	NA	NA	NA	4570261	NA	NA	5	public_SRR14722176_metawrap_bin.13	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	bacteria_other	SRR14722176
public_SRR14722176_metawrap_bin.1.fa	NA	NA	NA	NA	NA	6808938	NA	NA	11	public_SRR14722176_metawrap_bin.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Hassallia;s__	bacteria_other	SRR14722176
public_SRR14722176_metawrap_bin.2.fa	NA	NA	NA	NA	NA	2669101	NA	NA	7	public_SRR14722176_metawrap_bin.2	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__	bacteria_other	SRR14722176
public_SRR14722176_metawrap_bin.3.fa	NA	NA	NA	NA	NA	3317761	NA	NA	5	public_SRR14722176_metawrap_bin.3	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCYX01;s__	bacteria_other	SRR14722176
public_SRR14722176_metawrap_bin.4.fa	NA	NA	NA	NA	NA	3501776	NA	NA	6	public_SRR14722176_metawrap_bin.4	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__	bacteria_other	SRR14722176
public_SRR14722176_metawrap_bin.5.fa	NA	NA	NA	NA	NA	3559965	NA	NA	7	public_SRR14722176_metawrap_bin.5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	bacteria_other	SRR14722176
public_SRR14722176_metawrap_bin.6.fa	NA	NA	NA	NA	NA	4835290	NA	NA	5	public_SRR14722176_metawrap_bin.6	d__Bacteria;p__Armatimonadota;c__Abditibacteria;o__Abditibacteriales;f__Abditibacteriaceae;g__Abditibacterium;s__	bacteria_other	SRR14722176
public_SRR14722176_metawrap_bin.9.fa	NA	NA	NA	NA	NA	5446922	NA	NA	6	public_SRR14722176_metawrap_bin.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__	bacteria_other	SRR14722176
public_SRR14722177_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3253454	NA	NA	6	public_SRR14722177_metawrap_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__VCDI01;s__	bacteria_other	SRR14722177
public_SRR14722185_metawrap_bin.1.fa	NA	NA	NA	NA	NA	2552460	NA	NA	8	public_SRR14722185_metawrap_bin.1	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VAYN01;s__	bacteria_other	SRR14722185
public_SRR14722185_metawrap_bin.2.fa	NA	NA	NA	NA	NA	4963974	NA	NA	6	public_SRR14722185_metawrap_bin.2	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__	bacteria_other	SRR14722185
public_SRR14722188_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3895846	NA	NA	33	public_SRR14722188_metawrap_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAIMSN01;s__	bacteria_other	SRR14722188
public_SRR14722188_metawrap_bin.2.fa	NA	NA	NA	NA	NA	4904820	NA	NA	7	public_SRR14722188_metawrap_bin.2	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__KBS-83;s__	bacteria_other	SRR14722188
public_SRR14722188_metawrap_bin.4.fa	NA	NA	NA	NA	NA	5144463	NA	NA	11	public_SRR14722188_metawrap_bin.4	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_C;s__	bacteria_other	SRR14722188
public_SRR14722188_metawrap_bin.5.fa	NA	NA	NA	NA	NA	3610653	NA	NA	6	public_SRR14722188_metawrap_bin.5	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_C;s__	bacteria_other	SRR14722188
public_SRR14722213_metawrap_bin.1.fa	NA	NA	NA	NA	NA	4407690	NA	NA	6	public_SRR14722213_metawrap_bin.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__CAHJWO01;s__	bacteria_other	SRR14722213
public_SRR14722219_metawrap_bin.1.fa	NA	NA	NA	NA	NA	2729627	NA	NA	7	public_SRR14722219_metawrap_bin.1	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Jatrophihabitantaceae;g__WQZC01;s__	bacteria_other	SRR14722219
public_SRR14722221_metawrap_bin.1.fa	NA	NA	NA	NA	NA	2784723	NA	NA	8	public_SRR14722221_metawrap_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__CAHJWH01;s__	bacteria_other	SRR14722221
public_SRR14722221_metawrap_bin.2.fa	NA	NA	NA	NA	NA	3219476	NA	NA	6	public_SRR14722221_metawrap_bin.2	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus;s__	bacteria_other	SRR14722221
public_SRR14722221_metawrap_bin.3.fa	NA	NA	NA	NA	NA	2960063	NA	NA	10	public_SRR14722221_metawrap_bin.3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__VCDI01;s__	bacteria_other	SRR14722221
public_SRR14722221_metawrap_bin.5.fa	NA	NA	NA	NA	NA	3149760	NA	NA	11	public_SRR14722221_metawrap_bin.5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAIMSN01;s__	bacteria_other	SRR14722221
public_SRR14722222_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3087716	NA	NA	9	public_SRR14722222_metawrap_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_I;s__	bacteria_other	SRR14722222
public_SRR14722229_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3569788	NA	NA	14	public_SRR14722229_metawrap_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	bacteria_other	SRR14722229
public_SRR14722229_metawrap_bin.2.fa	NA	NA	NA	NA	NA	3841435	NA	NA	13	public_SRR14722229_metawrap_bin.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__VCDI01;s__	bacteria_other	SRR14722229
public_SRR14722229_metawrap_bin.3.fa	NA	NA	NA	NA	NA	3389825	NA	NA	6	public_SRR14722229_metawrap_bin.3	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAHJWL01;s__	bacteria_other	SRR14722229
public_SRR14722229_metawrap_bin.6.fa	NA	NA	NA	NA	NA	4259659	NA	NA	13	public_SRR14722229_metawrap_bin.6	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus;s__	bacteria_other	SRR14722229
public_SRR14722230_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3278937	NA	NA	6	public_SRR14722230_metawrap_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__	bacteria_other	SRR14722230
public_SRR14722230_metawrap_bin.2.fa	NA	NA	NA	NA	NA	9571050	NA	NA	43	public_SRR14722230_metawrap_bin.2	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__CAIVAU01;s__	photobiont_cyano	SRR14722230
public_SRR14722230_metawrap_bin.3.fa	NA	NA	NA	NA	NA	2710827	NA	NA	7	public_SRR14722230_metawrap_bin.3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Enterovirga;s__	bacteria_other	SRR14722230
public_SRR14722230_metawrap_bin.4.fa	NA	NA	NA	NA	NA	3247070	NA	NA	6	public_SRR14722230_metawrap_bin.4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAHJXF01;s__	bacteria_other	SRR14722230
public_SRR14722230_metawrap_bin.6.fa	NA	NA	NA	NA	NA	2399572	NA	NA	7	public_SRR14722230_metawrap_bin.6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__;s__	bacteria_other	SRR14722230
public_SRR14722230_metawrap_bin.7.fa	NA	NA	NA	NA	NA	2839538	NA	NA	5	public_SRR14722230_metawrap_bin.7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	bacteria_other	SRR14722230
public_SRR14722230_metawrap_bin.8.fa	NA	NA	NA	NA	NA	3240389	NA	NA	10	public_SRR14722230_metawrap_bin.8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_G;s__	bacteria_other	SRR14722230
public_SRR14722230_metawrap_bin.9.fa	NA	NA	NA	NA	NA	5113930	NA	NA	10	public_SRR14722230_metawrap_bin.9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__;s__	bacteria_other	SRR14722230
public_SRR14722231_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3717137	NA	NA	5	public_SRR14722231_metawrap_bin.1	d__Bacteria;p__Armatimonadota;c__Armatimonadia;o__Armatimonadales;f__Capsulimonadaceae;g__;s__	bacteria_other	SRR14722231
public_SRR14722231_metawrap_bin.4.fa	NA	NA	NA	NA	NA	2487983	NA	NA	6	public_SRR14722231_metawrap_bin.4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__CAHJWH01;s__	bacteria_other	SRR14722231
public_SRR14722233_metawrap_bin.1.fa	NA	NA	NA	NA	NA	1684253	NA	NA	5	public_SRR14722233_metawrap_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	bacteria_other	SRR14722233
public_SRR14722233_metawrap_bin.2.fa	NA	NA	NA	NA	NA	4483346	NA	NA	15	public_SRR14722233_metawrap_bin.2	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Jatrophihabitantaceae;g__Jatrophihabitans;s__	bacteria_other	SRR14722233
public_SRR14722251_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3314666	NA	NA	10	public_SRR14722251_metawrap_bin.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__EB88;s__	bacteria_other	SRR14722251
public_SRR14722272_metawrap_bin.1.fa	NA	NA	NA	NA	NA	2055267	NA	NA	5	public_SRR14722272_metawrap_bin.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__EB88;s__	bacteria_other	SRR14722272
public_SRR14722274_metawrap_bin.2.fa	NA	NA	NA	NA	NA	3983605	NA	NA	10	public_SRR14722274_metawrap_bin.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	bacteria_other	SRR14722274
public_SRR14722275_metawrap_bin.1.fa	NA	NA	NA	NA	NA	4202288	NA	NA	7	public_SRR14722275_metawrap_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	bacteria_other	SRR14722275
public_SRR14722275_metawrap_bin.2.fa	NA	NA	NA	NA	NA	3106746	NA	NA	20	public_SRR14722275_metawrap_bin.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAJCIS01;s__	bacteria_other	SRR14722275
public_SRR14722276_metawrap_bin.1.fa	NA	NA	NA	NA	NA	6648853	NA	NA	12	public_SRR14722276_metawrap_bin.1	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__	bacteria_other	SRR14722276
public_SRR14722276_metawrap_bin.2.fa	NA	NA	NA	NA	NA	6182340	NA	NA	12	public_SRR14722276_metawrap_bin.2	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__CF-113;s__	bacteria_other	SRR14722276
public_SRR14722277_metawrap_bin.1.fa	NA	NA	NA	NA	NA	4378977	NA	NA	16	public_SRR14722277_metawrap_bin.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__CAHJWO01;s__	bacteria_other	SRR14722277
public_SRR14722278_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3785401	NA	NA	5	public_SRR14722278_metawrap_bin.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	bacteria_other	SRR14722278
public_SRR14722278_metawrap_bin.2.fa	NA	NA	NA	NA	NA	5042767	NA	NA	7	public_SRR14722278_metawrap_bin.2	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__;g__;s__	bacteria_other	SRR14722278
public_SRR14722280_metawrap_bin.1.fa	NA	NA	NA	NA	NA	224622	NA	NA	16	public_SRR14722280_metawrap_bin.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__MT37;g__Spiroplasma_C;s__	bacteria_other	SRR14722280
public_SRR14722282_metawrap_bin.1.fa	NA	NA	NA	NA	NA	7462238	NA	NA	7	public_SRR14722282_metawrap_bin.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nostoc;s__	photobiont_cyano	SRR14722282
public_SRR14722285_metawrap_bin.1.fa	NA	NA	NA	NA	NA	7599834	NA	NA	15	public_SRR14722285_metawrap_bin.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nostoc;s__	photobiont_cyano	SRR14722285
public_SRR14722287_metawrap_bin.1.fa	NA	NA	NA	NA	NA	5386515	NA	NA	19	public_SRR14722287_metawrap_bin.1	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__	bacteria_other	SRR14722287
public_SRR14722288_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3652934	NA	NA	9	public_SRR14722288_metawrap_bin.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__KBS-83;s__	bacteria_other	SRR14722288
public_SRR14722293_metawrap_bin.1.fa	NA	NA	NA	NA	NA	2809221	NA	NA	4	public_SRR14722293_metawrap_bin.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__EB88;s__	bacteria_other	SRR14722293
public_SRR14722298_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3901509	NA	NA	11	public_SRR14722298_metawrap_bin.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Tous-C9LFEB;s__	bacteria_other	SRR14722298
public_SRR14722299_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3140485	NA	NA	6	public_SRR14722299_metawrap_bin.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__CAHJWO01;s__	bacteria_other	SRR14722299
public_SRR14722299_metawrap_bin.2.fa	NA	NA	NA	NA	NA	3614925	NA	NA	21	public_SRR14722299_metawrap_bin.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	bacteria_other	SRR14722299
public_SRR14722299_metawrap_bin.3.fa	NA	NA	NA	NA	NA	2996672	NA	NA	14	public_SRR14722299_metawrap_bin.3	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Nyctobacter;s__	bacteria_other	SRR14722299
public_SRR14722301_metawrap_bin.2.fa	NA	NA	NA	NA	NA	3459433	NA	NA	13	public_SRR14722301_metawrap_bin.2	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__EB88;s__	bacteria_other	SRR14722301
public_SRR14722301_metawrap_bin.5.fa	NA	NA	NA	NA	NA	2189998	NA	NA	5	public_SRR14722301_metawrap_bin.5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__RH-AL1;s__	bacteria_other	SRR14722301
public_SRR14722304_metawrap_bin.2.fa	NA	NA	NA	NA	NA	5605541	NA	NA	12	public_SRR14722304_metawrap_bin.2	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DTNP01;s__	bacteria_other	SRR14722304
public_SRR14722305_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3586484	NA	NA	8	public_SRR14722305_metawrap_bin.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus;s__	bacteria_other	SRR14722305
public_SRR14722307_metawrap_bin.1.fa	NA	NA	NA	NA	NA	8974857	NA	NA	41	public_SRR14722307_metawrap_bin.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Calothrix;s__	photobiont_cyano	SRR14722307
public_SRR14722308_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3591709	NA	NA	16	public_SRR14722308_metawrap_bin.1	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52909;s__	bacteria_other	SRR14722308
public_SRR14722309_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3749704	NA	NA	5	public_SRR14722309_metawrap_bin.1	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__	bacteria_other	SRR14722309
public_SRR14722309_metawrap_bin.2.fa	NA	NA	NA	NA	NA	3652684	NA	NA	16	public_SRR14722309_metawrap_bin.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	bacteria_other	SRR14722309
public_SRR14722314_metawrap_bin.1.fa	NA	NA	NA	NA	NA	2956205	NA	NA	6	public_SRR14722314_metawrap_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Tardiphaga;s__	bacteria_other	SRR14722314
public_SRR14722320_metawrap_bin.2.fa	NA	NA	NA	NA	NA	4398835	NA	NA	4	public_SRR14722320_metawrap_bin.2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__	bacteria_other	SRR14722320
public_SRR14722320_metawrap_bin.3.fa	NA	NA	NA	NA	NA	4427252	NA	NA	14	public_SRR14722320_metawrap_bin.3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAHJXF01;s__	bacteria_other	SRR14722320
public_SRR14722320_metawrap_bin.4.fa	NA	NA	NA	NA	NA	4250362	NA	NA	14	public_SRR14722320_metawrap_bin.4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium_B;s__	bacteria_other	SRR14722320
public_SRR14722325_metawrap_bin.1.fa	NA	NA	NA	NA	NA	2969283	NA	NA	10	public_SRR14722325_metawrap_bin.1	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Kineosporiaceae;g__Kineosporia;s__	bacteria_other	SRR14722325
public_SRR14722327_metawrap_bin.1.fa	NA	NA	NA	NA	NA	3865449	NA	NA	12	public_SRR14722327_metawrap_bin.1	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52909;s__	bacteria_other	SRR14722327
public_SRR1531545_metawrap_bin.1.fa	NA	NA	NA	NA	NA	8786194	NA	NA	399	public_SRR1531545_metawrap_bin.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nostoc;s__	photobiont_cyano	SRR1531545
public_SRR1531545_metawrap_bin.3.fa	NA	NA	NA	NA	NA	3434186	NA	NA	6	public_SRR1531545_metawrap_bin.3	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__GCA-002050365;s__	bacteria_other	SRR1531545
public_SRR1531545_metawrap_bin.4.fa	NA	NA	NA	NA	NA	2427663	NA	NA	12	public_SRR1531545_metawrap_bin.4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	bacteria_other	SRR1531545
public_SRR1531545_metawrap_bin.5.fa	NA	NA	NA	NA	NA	3244140	NA	NA	6	public_SRR1531545_metawrap_bin.5	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__;s__	bacteria_other	SRR1531545
public_SRR1531569_metawrap_bin.1.fa	NA	NA	NA	NA	NA	4771790	NA	NA	19	public_SRR1531569_metawrap_bin.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Leptolyngbyales;f__Leptolyngbyaceae;g__;s__	photobiont_cyano	SRR1531569
public_SRR1531569_metawrap_bin.2.fa	NA	NA	NA	NA	NA	9918036	NA	NA	6	public_SRR1531569_metawrap_bin.2	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Calothrix;s__	photobiont_cyano	SRR1531569
public_SRR1531569_metawrap_bin.3.fa	NA	NA	NA	NA	NA	3759858	NA	NA	15	public_SRR1531569_metawrap_bin.3	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	bacteria_other	SRR1531569
public_SRR1531569_metawrap_bin.4.fa	NA	NA	NA	NA	NA	4283775	NA	NA	20	public_SRR1531569_metawrap_bin.4	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DTNP01;s__	bacteria_other	SRR1531569
public_SRR1531569_metawrap_bin.5.fa	NA	NA	NA	NA	NA	5381765	NA	NA	17	public_SRR1531569_metawrap_bin.5	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__	bacteria_other	SRR1531569
public_SRR1531569_metawrap_bin.6.fa	NA	NA	NA	NA	NA	5580988	NA	NA	324	public_SRR1531569_metawrap_bin.6	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Chroococcidiopsidaceae;g__Chroococcidiopsis;s__	photobiont_cyano	SRR1531569
public_SRR1531569_metawrap_bin.7.fa	NA	NA	NA	NA	NA	5249658	NA	NA	9	public_SRR1531569_metawrap_bin.7	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Leptolyngbyales;f__Leptolyngbyaceae;g__Leptolyngbya;s__	photobiont_cyano	SRR1531569
