Genome	metagenome	breadth	read_count	size.x	depth_cov	fasta	size.y	BUSCO_lineage	lineage	BAT_euk	bat_bacteria	Lichen.metagenomes	lineage_broad	putative_role
public_SRR14722229_metawrap_bin.3	SRR14722173	65.81	30265	3389825	1.11602368853849	public_SRR14722229_metawrap_bin.3.fa	3389825	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAHJWL01;s__	Melanohalea halei	bacteria_other	bacteria_other
public_SRR14722229_metawrap_bin.3	SRR14722221	60.21	28957	3389825	1.06779111016055	public_SRR14722229_metawrap_bin.3.fa	3389825	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAHJWL01;s__	Megalospora porphyritis	bacteria_other	bacteria_other
public_SRR14722229_metawrap_bin.3	SRR14722229	99.5	151285	3389825	5.57864344029559	public_SRR14722229_metawrap_bin.3.fa	3389825	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAHJWL01;s__	Lecidea roseotincta	bacteria_other	bacteria_other
public_SRR14722229_metawrap_bin.3	SRR14722303	60.07	38467	3389825	1.41847293001851	public_SRR14722229_metawrap_bin.3.fa	3389825	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAHJWL01;s__	Rinodina brauniana	bacteria_other	bacteria_other
private_VT34_metawrap_bin.1	VT34	99.87	185470	3671683	6.31420250604423	private_VT34_metawrap_bin.1.fa	3671683	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	Gypsoplaca macrophylla	bacteria_other	bacteria_other
public_SRR14721937_metawrap_bin.1	SRR14721937	99.69	244046	4437831	6.87402246728188	public_SRR14721937_metawrap_bin.1.fa	4437831	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DTNP01;s__	Dermatocarpon luridum	bacteria_other	bacteria_other
private_VT22_metawrap_bin.11	VT22	99.98	866864	4924096	22.0056635776394	private_VT22_metawrap_bin.11.fa	4924096	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	Pseudophebe minuscula	bacteria_other	bacteria_other
private_VT22_metawrap_bin.10	SRR12240174	51.31	68023	4803330	1.77020421249425	private_VT22_metawrap_bin.10.fa	4803330	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Xanthoparmelia neocumberlandia	bacteria_other	bacteria_other
private_VT22_metawrap_bin.10	VT22	99.93	310234	4803330	8.07340948883379	private_VT22_metawrap_bin.10.fa	4803330	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Pseudophebe minuscula	bacteria_other	bacteria_other
private_VT22_metawrap_bin.12	VT22	99.97	561506	5152252	13.6228293957671	private_VT22_metawrap_bin.12.fa	5152252	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__	Pseudophebe minuscula	bacteria_other	bacteria_other
public_SRR14722086_metawrap_bin.5	SRR14722086	99.79	334981	5995761	6.98370482078922	public_SRR14722086_metawrap_bin.5.fa	5995761	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Dictyobacter;s__	fungal sp. Tripp_6058_COLO-L-0051364	bacteria_other	bacteria_other
public_SRR14722071_metawrap_bin.4	SRR14722071	99.57	635317	4303522	18.4534028175062	public_SRR14722071_metawrap_bin.4.fa	4303522	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__UBA5172;s__	Arthonia cupressina	bacteria_other	bacteria_other
public_SRR14722071_metawrap_bin.4	SRR14722172	75.02	114050	4303522	3.31269364952706	public_SRR14722071_metawrap_bin.4.fa	4303522	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__UBA5172;s__	Chrysothrix xanthina	bacteria_other	bacteria_other
public_SRR12240180_metawrap_bin.1	SRR12240180	99.95	302512	3877513	9.75212720112092	public_SRR12240180_metawrap_bin.1.fa	3877513	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__HMF7410;s__	Xanthoparmelia aff.chlorochroa	bacteria_other	bacteria_other
public_SRR12240180_metawrap_bin.1	SRR12240187	91.71	185589	3877513	5.98286195300957	public_SRR12240180_metawrap_bin.1.fa	3877513	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__HMF7410;s__	Xanthoparmelia aff chlorochroa	bacteria_other	bacteria_other
public_SRR12240180_metawrap_bin.1	SRR12240188	87.36	145956	3877513	4.70520666210532	public_SRR12240180_metawrap_bin.1.fa	3877513	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__HMF7410;s__	Xanthoparmelia aff chlorochroa	bacteria_other	bacteria_other
public_SRR12240180_metawrap_bin.1	SRR13167197	62.92	41713	3877513	1.34470857995834	public_SRR12240180_metawrap_bin.1.fa	3877513	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__HMF7410;s__	Xanthoparmelia aff chlorochroa	bacteria_other	bacteria_other
public_SRR14722232_concoct_bin.14	SRR14722232	99.35	9336874	23206127	50.2931510286055	public_SRR14722232_concoct_bin.14.fa	23206127	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Lecanora rugosella	Fungi	mycobiont
public_SRR14722071_metawrap_bin.1	SRR14722071	99.83	795235	3726750	26.6732072180855	public_SRR14722071_metawrap_bin.1.fa	3726750	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	Arthonia cupressina	bacteria_other	bacteria_other
public_SRR14722071_metawrap_bin.1	SRR14722225	96.59	238436	3726750	7.99745086201114	public_SRR14722071_metawrap_bin.1.fa	3726750	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	Lopadium disciforme	bacteria_other	bacteria_other
public_SRR14722071_metawrap_bin.2	SRR14722071	99.51	128861	2628225	6.128708539033	public_SRR14722071_metawrap_bin.2.fa	2628225	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	Arthonia cupressina	bacteria_other	bacteria_other
public_SRR14722071_metawrap_bin.3	SRR14722071	99.52	249239	5383351	5.78726428947323	public_SRR14722071_metawrap_bin.3.fa	5383351	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	Arthonia cupressina	bacteria_other	bacteria_other
public_SRR14722120_metabat2_bin.4	SRR14722115	83.74	809143	41796735	2.41987502133839	public_SRR14722120_metabat2_bin.4.fa	41796735	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Usnea halei	Chlorophyta	photobiont_chloro
public_SRR14722120_metabat2_bin.4	SRR14722120	98.7	1355333	41796735	4.05334591326332	public_SRR14722120_metabat2_bin.4.fa	41796735	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Usnea merrillii	Chlorophyta	photobiont_chloro
public_SRR14721990_metabat2_bin.6	SRR14721990	99.97	3571701	28467715	15.6831212129249	public_SRR14721990_metabat2_bin.6.fa	28467715	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Pyxine sorediata	Fungi	mycobiont
public_SRR14722229_metawrap_bin.2	SRR14722229	99.8	375023	3841435	12.2032196301642	public_SRR14722229_metawrap_bin.2.fa	3841435	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__VCDI01;s__	Lecidea roseotincta	bacteria_other	bacteria_other
public_SRR14722229_metawrap_bin.2	T1916	98.2	595039	3841435	19.3625233799348	public_SRR14722229_metawrap_bin.2.fa	3841435	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__VCDI01;s__	Thelotrema_lepadinum	bacteria_other	bacteria_other
public_SRR14722120_metabat2_bin.1	SRR14722120	99.95	8294632	33370561	31.0701699021482	public_SRR14722120_metabat2_bin.1.fa	33370561	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Usnea merrillii	Fungi	mycobiont
public_SRR12240183_metawrap_bin.1	SRR12240182	98.4	322564	3280544	12.2907968922228	public_SRR12240183_metawrap_bin.1.fa	3280544	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Physciella chloantha	bacteria_other	bacteria_other
public_SRR12240183_metawrap_bin.1	SRR12240183	99.92	207162	3280544	7.89358411287884	public_SRR12240183_metawrap_bin.1.fa	3280544	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Physcia biziana	bacteria_other	bacteria_other
public_SRR14721941_concoct_bin.5	SRR14721941	99.98	3769105	26374195	17.863602092879	public_SRR14721941_concoct_bin.5.fa	26374195	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Porpidia subsimplex	Fungi	mycobiont
public_SRR14721941_concoct_bin.5	SRR14721955	94.98	1543419	26374195	7.3150052541888	public_SRR14721941_concoct_bin.5.fa	26374195	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Halecania pepegospora	Fungi	fungi_other
public_SRR14721941_concoct_bin.5	SRR14722156	91.72	1717358	26374195	8.13938586561599	public_SRR14721941_concoct_bin.5.fa	26374195	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Melanelia stygia	Fungi	fungi_other
public_SRR12240183_metawrap_bin.3	SRR11456914	50.43	171236	5689450	3.76213869530447	public_SRR12240183_metawrap_bin.3.fa	5689450	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Peltigera extenuata	bacteria_other	bacteria_other
public_SRR12240183_metawrap_bin.3	SRR12240183	99.86	279528	5689450	6.14136691595848	public_SRR12240183_metawrap_bin.3.fa	5689450	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Physcia biziana	bacteria_other	bacteria_other
public_SRR14722113_metabat2_bin.5	SRR14722113	99.95	6839178	28726273	29.7601171582544	public_SRR14722113_metabat2_bin.5.fa	28726273	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Nephroma helveticum	Fungi	mycobiont
public_SRR14722113_metabat2_bin.5	SRR14722175	97.22	1408901	28726273	6.13071612178858	public_SRR14722113_metabat2_bin.5.fa	28726273	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Nephroma helveticum	Fungi	mycobiont
public_SRR14722156_metawrap_bin.2	SRR14722156	99.5	135875	3254686	5.21843735463267	public_SRR14722156_metawrap_bin.2.fa	3254686	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__CAHJWH01;s__	Melanelia stygia	bacteria_other	bacteria_other
private_X12_concoct_bin.4	X12	99.99	50441009	31580949	199.649672497175	private_X12_concoct_bin.4.fa	31580949	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Alectoria sarmentosa	Fungi	mycobiont
public_SRR14722309_metawrap_bin.2	SRR14722309	99.91	466189	3652684	15.9536453194418	public_SRR14722309_metawrap_bin.2.fa	3652684	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Lecanora markjohnstonii	bacteria_other	bacteria_other
public_SRR14722177_metabat2_bin.9	SRR14722177	99.69	1212490	36559424	4.14561372739352	public_SRR14722177_metabat2_bin.9.fa	36559424	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966	Trebouxiophyceae	NA	Biatora appalachensis	Chlorophyta	photobiont_chloro
private_X1_concoct_bin.0	X1	99.77	775472	16642605	5.82444875667	private_X1_concoct_bin.0.fa	16642605	tremellomycetes_odb10	1;131567;2759;33154;4751;451864;5204;5302;155616;5234	Tremellales	NA	Protousnea poeppiggii	Fungi	fungi_other
private_X1_concoct_bin.0	X7	89.22	341828	16642605	2.56741657931556	private_X1_concoct_bin.0.fa	16642605	tremellomycetes_odb10	1;131567;2759;33154;4751;451864;5204;5302;155616;5234	Tremellales	NA	Protousnea magellanica	Fungi	fungi_other
private_X1_concoct_bin.0	X9	62.88	186251	16642605	1.39890209495449	private_X1_concoct_bin.0.fa	16642605	tremellomycetes_odb10	1;131567;2759;33154;4751;451864;5204;5302;155616;5234	Tremellales	NA	Evernia divaricata	Fungi	fungi_other
public_SRR14722116_metabat2_bin.14	SRR14722116	99.97	19028938	33224986	71.59121903016	public_SRR14722116_metabat2_bin.14.fa	33224986	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Usnea subscabrosa	Fungi	mycobiont
public_SRR14722156_metawrap_bin.4	SRR14722105	53.82	39501	5207319	0.94820866553403	public_SRR14722156_metawrap_bin.4.fa	5207319	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	Buellia spuria	bacteria_other	bacteria_other
public_SRR14722156_metawrap_bin.4	SRR14722106	83.52	89649	5207319	2.15199510535076	public_SRR14722156_metawrap_bin.4.fa	5207319	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	Flavoparmelia baltimorensis	bacteria_other	bacteria_other
public_SRR14722156_metawrap_bin.4	SRR14722156	99.9	276727	5207319	6.64274168722907	public_SRR14722156_metawrap_bin.4.fa	5207319	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	Melanelia stygia	bacteria_other	bacteria_other
private_X16_metawrap_bin.31	X16	99.94	268280	3023946	11.089814434517	private_X16_metawrap_bin.31.fa	3023946	NA	NA	NA	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Pseudobdellovibrio;s__	Umbilicaria americana	bacteria_other	bacteria_other
private_X16_metawrap_bin.30	X16	99.83	290513	3140419	11.5634649389142	private_X16_metawrap_bin.30.fa	3140419	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__SCTD01;g__;s__	Umbilicaria americana	bacteria_other	bacteria_other
public_SRR14722231_metabat2_bin.5	SRR14722229	52.02	157137	25103968	0.782431088184944	public_SRR14722231_metabat2_bin.5.fa	25103968	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Lecidea roseotincta	Fungi	fungi_other
public_SRR14722231_metabat2_bin.5	SRR14722231	99.58	11227398	25103968	55.9044988425734	public_SRR14722231_metabat2_bin.5.fa	25103968	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Lecanora masana	Fungi	mycobiont
public_SRR14722156_metawrap_bin.5	SRR14722095	58.27	43778	5138702	1.06490899842022	public_SRR14722156_metawrap_bin.5.fa	5138702	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Trebonia;s__	Umbilicaria papulosa	bacteria_other	bacteria_other
public_SRR14722156_metawrap_bin.5	SRR14722156	99.52	235152	5138702	5.72012154042013	public_SRR14722156_metawrap_bin.5.fa	5138702	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Trebonia;s__	Melanelia stygia	bacteria_other	bacteria_other
public_SRR14722156_metawrap_bin.5	SRR14722163	59.76	40787	5138702	0.992152298381965	public_SRR14722156_metawrap_bin.5.fa	5138702	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Trebonia;s__	Tephromela atra	bacteria_other	bacteria_other
public_SRR14722156_metawrap_bin.5	SRR14722164	56.87	36272	5138702	0.882323979868846	public_SRR14722156_metawrap_bin.5.fa	5138702	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Trebonia;s__	Lecidea tessellata	bacteria_other	bacteria_other
public_SRR14722229_metawrap_bin.1	SRR14722128	99.16	272174	3569788	9.53046791574178	public_SRR14722229_metawrap_bin.1.fa	3569788	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Lecidella sp. Lendemer_46226_NY-2606722	bacteria_other	bacteria_other
public_SRR14722229_metawrap_bin.1	SRR14722173	75.46	40173	3569788	1.40670118225508	public_SRR14722229_metawrap_bin.1.fa	3569788	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Melanohalea halei	bacteria_other	bacteria_other
public_SRR14722229_metawrap_bin.1	SRR14722229	99.86	368295	3569788	12.8962490209503	public_SRR14722229_metawrap_bin.1.fa	3569788	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Lecidea roseotincta	bacteria_other	bacteria_other
public_SRR14722288_metawrap_bin.1	SRR14722288	99.95	269812	3652934	9.23271540082575	public_SRR14722288_metawrap_bin.1.fa	3652934	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__KBS-83;s__	Dibaeis sorediata	bacteria_other	bacteria_other
public_SRR13685158_concoct_merged.0	SRR13685158	99.98	2362220	30235036	9.76607072668939	public_SRR13685158_concoct_merged.0.fa	30235036	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546	leotiomyceta	NA	Phlyctis boliviensis	Fungi	mycobiont
public_SRR13685158_concoct_merged.0	SRR14722311	98.86	3311834	30235036	13.6920376082899	public_SRR13685158_concoct_merged.0.fa	30235036	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546	leotiomyceta	NA	Phlyctis boliviensis	Fungi	mycobiont
public_SRR11456917_metabat2_merged.0	SRR11456917	99.97	38122251	82784608	57.5624079176651	public_SRR11456917_metabat2_merged.0.fa	82784608	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Peltigera phyllidiosa	Fungi	mycobiont
private_VT31_metabat2_bin.4	VT31	99.99	27036916	35051463	96.4186430677658	private_VT31_metabat2_bin.4.fa	35051463	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Bryoria fremontii	Fungi	mycobiont
public_SRR7232214_concoct_bin.7	SRR7232211	71.61	228140	18330858	1.55571004914227	public_SRR7232214_concoct_bin.7.fa	18330858	tremellomycetes_odb10	1;131567;2759;33154;4751;451864;5204;5302;155616;5234	Tremellales	NA	Letharia vulpina	Fungi	fungi_other
public_SRR7232214_concoct_bin.7	SRR7232212	98.08	855643	18330858	5.834717338381	public_SRR7232214_concoct_bin.7.fa	18330858	tremellomycetes_odb10	1;131567;2759;33154;4751;451864;5204;5302;155616;5234	Tremellales	NA	Letharia rugosa	Fungi	fungi_other
public_SRR7232214_concoct_bin.7	SRR7232214	99.73	1012829	18330858	6.90658478724782	public_SRR7232214_concoct_bin.7.fa	18330858	tremellomycetes_odb10	1;131567;2759;33154;4751;451864;5204;5302;155616;5234	Tremellales	NA	Letharia lupina	Fungi	fungi_other
public_SRR14722149_metawrap_bin.10	SRR11456914	51.61	35997	3696104	1.21739675074078	public_SRR14722149_metawrap_bin.10.fa	3696104	NA	NA	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__;s__	Peltigera extenuata	bacteria_other	bacteria_other
public_SRR14722149_metawrap_bin.10	SRR11456915	51.78	35423	3696104	1.19798441818737	public_SRR14722149_metawrap_bin.10.fa	3696104	NA	NA	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__;s__	Peltigera aphthosa	bacteria_other	bacteria_other
public_SRR14722149_metawrap_bin.10	SRR14722149	99.92	346635	3696104	11.7229858791852	public_SRR14722149_metawrap_bin.10.fa	3696104	NA	NA	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__;s__	Peltigera sp. Lendemer_46965_NY-2794668	bacteria_other	bacteria_other
public_SRR14722301_metawrap_bin.5	SRR14722088	92.49	173781	2189998	9.91901590777709	public_SRR14722301_metawrap_bin.5.fa	2189998	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__RH-AL1;s__	Cladonia uncialis	bacteria_other	bacteria_other
public_SRR14722301_metawrap_bin.5	SRR14722296	50.91	17583	2189998	1.00359680693772	public_SRR14722301_metawrap_bin.5.fa	2189998	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__RH-AL1;s__	Cladonia ravenelii	bacteria_other	bacteria_other
public_SRR14722301_metawrap_bin.5	SRR14722298	94.11	246848	2189998	14.0895105840279	public_SRR14722301_metawrap_bin.5.fa	2189998	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__RH-AL1;s__	Cladonia subtenuis	bacteria_other	bacteria_other
