querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
public_SRR14722135_concoct_merged.1.fa,public_SRR14722135_concoct_merged.1.fa,24636559,715,0.9932048,0.9932048,0.999971,24805116,24805116,0.9932047485688033,78
public_SRR14722135_metabat2_bin.5.fa,public_SRR14722135_metabat2_bin.5.fa,38377325,29291,0.9993361,0.9993361,0.99923676,38402819,38402819,0.9993361424847483,153
public_SRR14722135_metabat2_bin.5.fa,public_SRR14722152_metabat2_bin.2.fa,7434157,1049494,0.25918058,0.19358362,0.8588281,28683311,38402819,0.2591805736792381,153
public_SRR14722135_metabat2_bin.5.fa,private_T1889_concoct_bin.16.fa,31953054,3014201,0.78685564,0.8320497,0.90566784,40608534,38402819,0.832049699268171,153
public_SRR14722152_metabat2_bin.2.fa,public_SRR14722135_metabat2_bin.5.fa,7454683,1053084,0.19411811,0.2598962,0.85873526,38402819,28683311,0.2598961814415358,153
public_SRR14722152_metabat2_bin.2.fa,public_SRR14722152_metabat2_bin.2.fa,28652125,87606,0.99891275,0.99891275,0.9969424,28683311,28683311,0.9989127475555385,153
public_SRR14722152_metabat2_bin.2.fa,private_T1889_concoct_bin.16.fa,8246102,1207986,0.20306328,0.2874878,0.85350823,40608534,28683311,0.28748780083303493,153
private_T1889_concoct_bin.16.fa,public_SRR14722135_metabat2_bin.5.fa,31954131,3020732,0.83207774,0.78688216,0.9054666,38402819,40608534,0.8320777440843601,153
private_T1889_concoct_bin.16.fa,public_SRR14722152_metabat2_bin.2.fa,8241202,1207713,0.28731698,0.20294261,0.8534543,28683311,40608534,0.28731696978776267,153
private_T1889_concoct_bin.16.fa,private_T1889_concoct_bin.16.fa,40570414,1985,0.9990613,0.9990613,0.99995106,40608534,40608534,0.9990612810597891,153
public_SRR14722135_metabat2_bin.8.fa,public_SRR14722135_metabat2_bin.8.fa,20223940,30971,0.99939704,0.99939704,0.9984686,20236142,20236142,0.9993970194516326,28
public_SRR14722136_concoct_merged.0.fa,public_SRR14722136_concoct_merged.0.fa,33789945,7545,0.9997173,0.9997173,0.9997767,33799500,33799500,0.999717303510407,147
public_SRR14722143_metabat2_bin.4.fa,public_SRR14722143_metabat2_bin.4.fa,21968522,766,0.99919295,0.99919295,0.99996513,21986266,21986266,0.9991929507266036,172
public_SRR14722147_concoct_bin.2.fa,public_SRR14722147_concoct_bin.2.fa,26707233,333,0.9997399,0.9997399,0.99998754,26714181,26714181,0.9997399134190189,38
public_SRR14722147_metabat2_bin.1.fa,public_SRR14722147_metabat2_bin.1.fa,15378965,29951,0.9994307,0.9994307,0.9980525,15387725,15387725,0.9994307150667171,39
public_SRR14722154_concoct_bin.10.fa,public_SRR14722154_concoct_bin.10.fa,15964564,35568,0.9992972,0.9992972,0.99777204,15975792,15975792,0.9992971866433914,55
public_SRR14722154_metabat2_bin.3.fa,public_SRR14722154_metabat2_bin.3.fa,26563751,227,0.99923176,0.99923176,0.9999915,26584174,26584174,0.9992317609717721,93
public_SRR14722157_metabat2_bin.4.fa,public_SRR14722157_metabat2_bin.4.fa,27445351,1421,0.99976224,0.99976224,0.9999482,27451878,27451878,0.9997622384887475,83
public_SRR14722158_metabat2_bin.9.fa,public_SRR14722158_metabat2_bin.9.fa,27512079,261,0.99902785,0.99902785,0.9999905,27538851,27538851,0.9990278461508797,99
public_SRR14722159_metabat2_bin.7.fa,public_SRR14722159_metabat2_bin.7.fa,21187866,584,0.9969376,0.9969376,0.99997246,21252951,21252951,0.9969376017476349,33
public_SRR14722159_metabat2_bin.8.fa,public_SRR14722159_metabat2_bin.8.fa,26230548,23857,0.9997739,0.9997739,0.9990905,26236480,26236480,0.9997739025966897,87
public_SRR14722159_metabat2_bin.8.fa,public_SRR14722160_concoct_bin.3.fa,25763781,53356,0.8979055,0.9819831,0.99792904,28693197,26236480,0.9819831395065192,87
public_SRR14722160_concoct_bin.3.fa,public_SRR14722159_metabat2_bin.8.fa,25757165,59477,0.981731,0.897675,0.99769086,26236480,28693197,0.9817309715327666,87
public_SRR14722160_concoct_bin.3.fa,public_SRR14722160_concoct_bin.3.fa,28688567,530,0.99983865,0.99983865,0.9999815,28693197,28693197,0.9998386377091406,87
public_SRR14722163_concoct_bin.11.fa,public_SRR14722163_concoct_bin.11.fa,26097901,3710,0.99605304,0.99605304,0.99985784,26201316,26201316,0.9960530608462568,91
public_SRR14722164_metabat2_bin.2.fa,public_SRR14722164_metabat2_bin.2.fa,24080584,528,0.99515784,0.99515784,0.99997807,24197754,24197754,0.9951578150600259,84
public_SRR14722165_concoct_bin.24.fa,public_SRR14722165_concoct_bin.24.fa,23383302,872,0.9995403,0.9995403,0.9999627,23394055,23394055,0.99954035330771,57
public_SRR14722165_metabat2_bin.16.fa,public_SRR14722165_metabat2_bin.16.fa,16282458,24514,0.9997002,0.9997002,0.99849445,16287341,16287341,0.9997001966128173,94
public_SRR14722167_metabat2_bin.4.fa,public_SRR14722167_metabat2_bin.4.fa,28242152,180,0.99965537,0.99965537,0.9999936,28251889,28251889,0.9996553504793962,109
public_SRR14722173_concoct_merged.0.fa,public_SRR14722173_concoct_merged.0.fa,33490656,570,0.9995896,0.9995896,0.99998295,33504405,33504405,0.9995896360493494,121
public_SRR14722176_concoct_bin.30.fa,public_SRR14722176_concoct_bin.30.fa,19140843,61232,0.99694264,0.99694264,0.99680096,19199543,19199543,0.9969426355616902,59
public_SRR14722176_metabat2_bin.14.fa,public_SRR14722176_metabat2_bin.14.fa,23185641,663,0.99913657,0.99913657,0.9999714,23205678,23205678,0.9991365475294451,65
public_SRR14722176_metabat2_bin.14.fa,public_SRR14722188_concoct_bin.0.fa,22590133,9900,0.9803118,0.9734744,0.9995617,23043824,23205678,0.9803118180385338,65
public_SRR14722188_concoct_bin.0.fa,public_SRR14722176_metabat2_bin.14.fa,22611225,10250,0.9743833,0.9812271,0.9995467,23205678,23043824,0.981227117513135,65
public_SRR14722188_concoct_bin.0.fa,public_SRR14722188_concoct_bin.0.fa,23025017,687,0.99918383,0.99918383,0.99997014,23043824,23043824,0.9991838594149999,65
public_SRR14722177_concoct_bin.11.fa,public_SRR14722177_concoct_bin.11.fa,24193207,417,0.9996989,0.9996989,0.9999828,24200494,24200494,0.9996988904441372,46
public_SRR14722177_concoct_merged.0.fa,public_SRR14722177_concoct_merged.0.fa,27292275,35279,0.99962246,0.99962246,0.99870735,27302582,27302582,0.9996224899168877,47
public_SRR14722177_metabat2_bin.9.fa,public_SRR14722177_metabat2_bin.9.fa,36544048,81975,0.9995794,0.9995794,0.99775684,36559424,36559424,0.9995794244460744,159
public_SRR14722184_concoct_bin.5.fa,public_SRR14722184_concoct_bin.5.fa,30842734,4497,0.99823785,0.99823785,0.9998542,30897180,30897180,0.9982378327083572,97
public_SRR14722184_concoct_bin.5.fa,public_SRR14722232_concoct_bin.14.fa,9627485,1403746,0.41486824,0.31159753,0.8541939,23206127,30897180,0.4148682371685719,97
public_SRR14722232_concoct_bin.14.fa,public_SRR14722184_concoct_bin.5.fa,9666779,1409950,0.3128693,0.41656148,0.8541448,30897180,23206127,0.416561496883991,97
public_SRR14722232_concoct_bin.14.fa,public_SRR14722232_concoct_bin.14.fa,23050059,70,0.9932747,0.9932747,0.99999696,23206127,23206127,0.9932747071495386,97
public_SRR14722185_metabat2_bin.2.fa,public_SRR14722185_metabat2_bin.2.fa,26051990,507,0.9998356,0.9998356,0.9999805,26056273,26056273,0.9998356249951788,48
public_SRR14722188_metabat2_bin.25.fa,public_SRR14722188_metabat2_bin.25.fa,24887069,549,0.9997285,0.9997285,0.99997795,24893827,24893827,0.9997285270762105,49
public_SRR14722188_metabat2_bin.25.fa,private_T1867_concoct_bin.8.fa,12965404,1805874,0.5237534,0.52082807,0.8607159,24754787,24893827,0.5237534057554202,49
public_SRR14722188_metabat2_bin.25.fa,private_T1889_concoct_bin.13.fa,10575943,1563611,0.4259092,0.424842,0.852154,24831450,24893827,0.42590919982522163,49
private_T1867_concoct_bin.8.fa,public_SRR14722188_metabat2_bin.25.fa,12970611,1806302,0.5210372,0.52396375,0.8607389,24893827,24754787,0.5239637489104633,49
private_T1867_concoct_bin.8.fa,private_T1867_concoct_bin.8.fa,24750417,40,0.99982345,0.99982345,0.9999984,24754787,24754787,0.9998234684871253,49
private_T1867_concoct_bin.8.fa,private_T1889_concoct_bin.13.fa,10139168,1513790,0.40831962,0.40958413,0.85069877,24831450,24754787,0.40958413417170586,49
private_T1889_concoct_bin.13.fa,public_SRR14722188_metabat2_bin.25.fa,10574084,1563059,0.42476732,0.42583433,0.8521802,24893827,24831450,0.4258343350871576,49
private_T1889_concoct_bin.13.fa,private_T1867_concoct_bin.8.fa,10120390,1509991,0.40882558,0.4075634,0.8507972,24754787,24831450,0.40882557381729845,49
private_T1889_concoct_bin.13.fa,private_T1889_concoct_bin.13.fa,24828111,20,0.99986553,0.99986553,0.99999917,24831450,24831450,0.9998655334263605,49
public_SRR14722188_metabat2_bin.28.fa,public_SRR14722188_metabat2_bin.28.fa,9537438,44300,0.9969858,0.9969858,0.9953551,9566273,9566273,0.9969857644664751,35
public_SRR14722210_metabat2_bin.3.fa,public_SRR14722210_metabat2_bin.3.fa,25175802,1091,0.99971586,0.99971586,0.99995667,25182958,25182958,0.9997158395769076,116
public_SRR14722213_concoct_bin.9.fa,public_SRR14722213_concoct_bin.9.fa,19585893,1437,0.9998266,0.9998266,0.9999266,19589290,19589290,0.9998265889166988,104
public_SRR14722213_metabat2_bin.1.fa,public_SRR14722213_metabat2_bin.1.fa,24158805,30474,0.9988558,0.9988558,0.9987386,24186479,24186479,0.9988558069986128,4
public_SRR14722222_metabat2_bin.6.fa,public_SRR14722222_metabat2_bin.6.fa,29116848,1648,0.99845374,0.99845374,0.9999434,29161940,29161940,0.9984537379886249,137
public_SRR14722229_concoct_bin.24.fa,public_SRR14722229_concoct_bin.24.fa,25133386,433,0.99909574,0.99909574,0.9999828,25156133,25156133,0.9990957672230466,118
public_SRR14722230_metabat2_bin.7.fa,public_SRR14722230_metabat2_bin.7.fa,20531758,2208,0.99974173,0.99974173,0.9998925,20537062,20537062,0.9997417352102262,42
public_SRR14722233_metabat2_bin.15.fa,public_SRR14722233_metabat2_bin.15.fa,24134823,168,0.9975273,0.9975273,0.999993,24194649,24194649,0.9975273044878642,26
public_SRR14722274_metabat2_bin.2.fa,public_SRR14722274_metabat2_bin.2.fa,21985582,2000,0.99616575,0.99616575,0.99990904,22070204,22070204,0.9961657807965889,98
public_SRR14722274_metabat2_bin.2.fa,public_SRR14722324_concoct_bin.1.fa,19756871,514077,0.88137025,0.89518297,0.97397983,22416086,22070204,0.8951829806376054,98
public_SRR14722324_concoct_bin.1.fa,public_SRR14722274_metabat2_bin.2.fa,19691480,492807,0.89222014,0.8784531,0.9749736,22070204,22416086,0.8922201172222967,98
public_SRR14722324_concoct_bin.1.fa,public_SRR14722324_concoct_bin.1.fa,22397165,5297,0.99915594,0.99915594,0.9997635,22416086,22416086,0.9991559186559152,98
public_SRR14722275_concoct_merged.0.fa,public_SRR14722275_concoct_merged.0.fa,27615884,15112,0.9998435,0.9998435,0.99945277,27620207,27620207,0.9998434841563643,111
public_SRR14722275_concoct_merged.0.fa,public_SRR14722304_metabat2_bin.6.fa,26633711,88330,0.93740195,0.9642835,0.99668354,28412263,27620207,0.9642835406700608,111
public_SRR14722304_metabat2_bin.6.fa,public_SRR14722275_concoct_merged.0.fa,26672395,93481,0.9656841,0.9387635,0.9964952,27620207,28412263,0.9656841094637705,111
public_SRR14722304_metabat2_bin.6.fa,public_SRR14722304_metabat2_bin.6.fa,28408486,2638,0.9998671,0.9998671,0.99990714,28412263,28412263,0.9998670644432652,111
public_SRR14722279_metabat2_bin.4.fa,public_SRR14722279_metabat2_bin.4.fa,27028336,1863,0.9998148,0.9998148,0.9999311,27033343,27033343,0.9998147842832461,129
public_SRR14722280_metabat2_bin.4.fa,public_SRR14722280_metabat2_bin.4.fa,28517828,602,0.99916655,0.99916655,0.9999789,28541616,28541616,0.9991665503452923,135
public_SRR14722281_metabat2_bin.1.fa,public_SRR14722281_metabat2_bin.1.fa,27121512,187,0.99610656,0.99610656,0.9999931,27227520,27227520,0.9961065862774134,136
public_SRR14722288_metabat2_bin.3.fa,public_SRR14722288_metabat2_bin.3.fa,31574552,1240,0.9998788,0.9998788,0.9999607,31578379,31578379,0.9998788094854394,128
public_SRR14722288_metabat2_bin.3.fa,public_SRR1531517_concoct_bin.16.fa,20765399,2208728,0.6153599,0.6575828,0.8936342,33745127,31578379,0.6575828037278291,128
public_SRR1531517_concoct_bin.16.fa,public_SRR14722288_metabat2_bin.3.fa,20725965,2209792,0.65633404,0.61419135,0.8933805,31578379,33745127,0.6563340379187925,128
public_SRR1531517_concoct_bin.16.fa,public_SRR1531517_concoct_bin.16.fa,33742091,190,0.99991006,0.99991006,0.9999944,33745127,33745127,0.9999100314543193,128
public_SRR14722307_metabat2_bin.5.fa,public_SRR14722307_metabat2_bin.5.fa,21198175,2185,0.99905014,0.99905014,0.99989694,21218329,21218329,0.9990501608302897,40
public_SRR14722308_metabat2_bin.6.fa,public_SRR14722308_metabat2_bin.6.fa,24544781,288,0.99697006,0.99697006,0.99998826,24619376,24619376,0.9969700694282422,61
public_SRR14722312_concoct_bin.10.fa,public_SRR14722312_concoct_bin.10.fa,22538362,1414,0.99876136,0.99876136,0.99993724,22566314,22566314,0.9987613395789848,138
public_SRR14722313_metabat2_bin.4.fa,public_SRR14722313_metabat2_bin.4.fa,28703339,581,0.99988383,0.99988383,0.99997973,28706674,28706674,0.9998838249251725,23
public_SRR14722318_metabat2_bin.2.fa,public_SRR14722318_metabat2_bin.2.fa,22732157,1164,0.9993576,0.9993576,0.9999488,22746770,22746770,0.9993575791200245,139
public_SRR14722327_concoct_bin.11.fa,public_SRR14722327_concoct_bin.11.fa,20153288,665,0.99852383,0.99852383,0.999967,20183082,20183082,0.9985238131619343,21
public_SRR14722330_concoct_merged.0.fa,public_SRR14722330_concoct_merged.0.fa,34233710,2725,0.9989528,0.9989528,0.9999204,34269597,34269597,0.9989528035593765,148
public_SRR12240181_metabat2_bin.5.fa,public_SRR12240181_metabat2_bin.5.fa,33266256,714,0.99989283,0.99989283,0.99997854,33269822,33269822,0.9998928157776137,69
public_SRR12240181_metabat2_bin.5.fa,public_SRR12240184_concoct_bin.17.fa,9308271,1271188,0.34549612,0.27978122,0.86343455,26941752,33269822,0.3454961280914471,69
public_SRR12240184_concoct_bin.17.fa,public_SRR12240181_metabat2_bin.5.fa,9338352,1274798,0.28068537,0.34661266,0.8634879,33269822,26941752,0.3466126479079757,69
public_SRR12240184_concoct_bin.17.fa,public_SRR12240184_concoct_bin.17.fa,26929607,63828,0.9995492,0.9995492,0.9976298,26941752,26941752,0.999549212686688,69
public_SRR13125477_metabat2_bin.13.fa,public_SRR13125477_metabat2_bin.13.fa,60229822,25678,0.9995224,0.9995224,0.99957365,60258601,60258601,0.9995224084276367,169
public_SRR13125477_metabat2_bin.13.fa,private_X2_concoct_bin.1.fa,46056763,5464078,0.6844973,0.76431847,0.8813621,67285532,60258601,0.7643184912308203,169
private_X2_concoct_bin.1.fa,public_SRR13125477_metabat2_bin.13.fa,46036744,5464330,0.7639863,0.68419975,0.88130504,60258601,67285532,0.7639862730965161,169
private_X2_concoct_bin.1.fa,private_X2_concoct_bin.1.fa,67244171,3291,0.9993853,0.9993853,0.99995106,67285532,67285532,0.9993852913283051,169
public_ERR4179390_concoct_bin.45.fa,public_ERR4179390_concoct_bin.45.fa,51084156,807,0.99941504,0.99941504,0.9999842,51114057,51114057,0.9994150141515865,158
public_ERR4179390_concoct_bin.75.fa,public_ERR4179390_concoct_bin.75.fa,39628400,300,0.9998664,0.9998664,0.99999243,39633693,39633693,0.9998664520109191,166
public_ERR4179390_metabat2_bin.6.fa,public_ERR4179390_metabat2_bin.6.fa,18479335,4200,0.9998311,0.9998311,0.9997727,18482457,18482457,0.999831083064335,7
public_SRR1532736_concoct_bin.20.fa,public_SRR1532736_concoct_bin.20.fa,35224604,66258,0.99972355,0.99972355,0.998119,35234345,35234345,0.9997235367934326,171
public_SRR1531569_concoct_bin.26.fa,public_SRR1531569_concoct_bin.26.fa,22905972,30,0.996275,0.996275,0.9999987,22991615,22991615,0.996275033311057,106
private_GTX0161_concoct_bin.0.fa,private_GTX0161_concoct_bin.0.fa,57451660,870,0.999546,0.999546,0.99998486,57477754,57477754,0.9995460156637297,167
private_GTX0161_concoct_bin.0.fa,private_T1881_metabat2_bin.1.fa,34921521,3723323,0.8157793,0.6075659,0.8933803,42807559,57477754,0.815779311312752,167
private_GTX0161_concoct_bin.0.fa,private_TS1974_concoct_bin.29.fa,48892136,5348571,0.8441945,0.8506271,0.8906047,57915726,57477754,0.8506271139265462,167
private_T1881_metabat2_bin.1.fa,private_GTX0161_concoct_bin.0.fa,34887750,3712479,0.6069783,0.8149904,0.8935879,57477754,42807559,0.8149904085864835,167
private_T1881_metabat2_bin.1.fa,private_T1881_metabat2_bin.1.fa,42644230,446,0.9961846,0.9961846,0.99998957,42807559,42807559,0.9961845757194424,167
private_T1881_metabat2_bin.1.fa,private_TS1974_concoct_bin.29.fa,38847360,1086602,0.6707567,0.90748835,0.9720289,57915726,42807559,0.9074883246671458,167
private_TS1974_concoct_bin.29.fa,private_GTX0161_concoct_bin.0.fa,48981118,5357046,0.85217524,0.8457309,0.89063036,57477754,57915726,0.8521752259143598,167
private_TS1974_concoct_bin.29.fa,private_T1881_metabat2_bin.1.fa,38888257,1091288,0.9084437,0.67146283,0.97193784,42807559,57915726,0.9084436933206119,167
private_TS1974_concoct_bin.29.fa,private_TS1974_concoct_bin.29.fa,57891111,2024,0.99957496,0.99957496,0.999965,57915726,57915726,0.9995749859027926,167
private_GTX0163_concoct_bin.46.fa,private_GTX0163_concoct_bin.46.fa,58653273,4067,0.9992042,0.9992042,0.9999307,58699984,58699984,0.9992042416911051,170
private_T1868_concoct_bin.12.fa,private_T1868_concoct_bin.12.fa,23881058,220,0.9997177,0.9997177,0.99999076,23887801,23887801,0.9997177220289134,72
private_T1882_concoct_bin.24.fa,private_T1882_concoct_bin.24.fa,23641849,10,0.9998419,0.9998419,0.9999996,23645587,23645587,0.9998419155337527,74
private_T1882_metabat2_merged.0.fa,private_T1882_metabat2_merged.0.fa,62427890,12183,0.9991764,0.9991764,0.99980485,62479348,62479348,0.9991763998561572,162
private_T1882_metabat2_merged.0.fa,private_X11_concoct_bin.15.fa,4728178,569869,0.07929154,0.07567585,0.87947387,59630297,62479348,0.07929153866196574,162
private_X11_concoct_bin.15.fa,private_T1882_metabat2_merged.0.fa,4756111,573027,0.07612293,0.07975998,0.87951773,62479348,59630297,0.07975997503416761,162
private_X11_concoct_bin.15.fa,private_X11_concoct_bin.15.fa,59613482,17224,0.999718,0.999718,0.9997111,59630297,59630297,0.9997180124727536,162
private_T1887_metabat2_bin.36.fa,private_T1887_metabat2_bin.36.fa,24059070,20,0.99977505,0.99977505,0.99999917,24064483,24064483,0.9997750626930153,76
private_T1888_metabat2_bin.51.fa,private_T1888_metabat2_bin.51.fa,25630783,20,0.9998203,0.9998203,0.9999992,25635390,25635390,0.9998202875009898,77
private_T1888_metabat2_bin.52.fa,private_T1888_metabat2_bin.52.fa,29896733,3735,0.99906486,0.99906486,0.99987507,29924716,29924716,0.9990648866976716,56
private_T1888_metabat2_bin.52.fa,private_T1904_concoct_bin.11.fa,7669312,1154058,0.28700203,0.2562869,0.8495226,26722152,29924716,0.2870020348660542,56
private_T1904_concoct_bin.11.fa,private_T1888_metabat2_bin.52.fa,7673489,1154269,0.25642645,0.28715834,0.849577,29924716,26722152,0.28715834712713256,56
private_T1904_concoct_bin.11.fa,private_T1904_concoct_bin.11.fa,26706535,2452,0.9994156,0.9994156,0.9999082,26722152,26722152,0.999415578505803,56
private_T1894_metabat2_bin.4.fa,private_T1894_metabat2_bin.4.fa,22051061,80,0.99982494,0.99982494,0.99999636,22054922,22054922,0.9998249370367304,105
private_T1904_metabat2_bin.21.fa,private_T1904_metabat2_bin.21.fa,26236272,30,0.99857247,0.99857247,0.99999887,26273779,26273779,0.998572455070129,112
private_T1912_concoct_bin.0.fa,private_T1912_concoct_bin.0.fa,55919242,9777,0.9997642,0.9997642,0.9998252,55932432,55932432,0.9997641797517405,163
private_T1914_concoct_bin.19.fa,private_T1914_concoct_bin.19.fa,27993138,1870,0.99987626,0.99987626,0.9999332,27996602,27996602,0.9998762706988512,27
private_T1914_metabat2_bin.5.fa,private_T1914_metabat2_bin.5.fa,38059003,170,0.9998326,0.9998326,0.9999955,38065376,38065376,0.9998325775108592,125
private_T1916_concoct_bin.29.fa,private_T1916_concoct_bin.29.fa,34955059,30,0.9998486,0.9998486,0.99999917,34960352,34960352,0.9998485999225637,11
