Gene.ID	family	Genome	class
TERRIGLOSRR14722049_01711	GT51	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_01864	GH92	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_01874	GH130	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_01888	GH13_23	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_01903	PL38	public_SRR14722049_metawrap_bin.2	PL
TERRIGLOSRR14722049_01908	GT2	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_01909	GH8	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_01945	GT4	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_01964	GT9	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_01967	GT30	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_01977	GH3	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02022	GH13_10	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02035	GH30_3	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02038	GH67	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02045	GH92	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02074	GT4	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_02080	GH13_10	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02082	GH13_26	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02083	GH15	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02084	GH13_3	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02085	GH13_16	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02100	GH38	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02113	GH51	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02116	GH51	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02135	GT2	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_02147	GH20	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02191	CBM41	public_SRR14722049_metawrap_bin.2	CB
TERRIGLOSRR14722049_02191	CBM41	public_SRR14722049_metawrap_bin.2	CB
TERRIGLOSRR14722049_02191	GH13_13	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02260	GH16_3	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02281	GH146	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02297	GT28	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_02304	GH27	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02308	GT2	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_02321	GT2	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_02440	GH28	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02464	GH3	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02476	GH30_2	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02477	GH92	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02526	GT21	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_02594	GT4	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_02595	GH42	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02642	GH57	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02646	GH2	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02668	GT83	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_02681	GT5	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_02777	GH31	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02781	GH2	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02793	GH23	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02816	GH30_3	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02864	GH13_10	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02866	GH2	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02886	GH43_34	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02896	GH13_23	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02904	GH2	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02918	GH128	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02974	GT51	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_02979	GH79	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02985	GH29	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_02995	GH5_46	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_03081	GT4	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_03126	GH146	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_03128	GT19	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_03208	GH27	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_03220	GT2	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_03241	GT2	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_03261	GT1	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_03282	GH1	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_03287	GH5_7	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_03293	GH1	public_SRR14722049_metawrap_bin.2	GH
TERRIGLOSRR14722049_03334	GT83	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_03335	GT83	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722049_03337	GT21	public_SRR14722049_metawrap_bin.2	GT
TERRIGLOSRR14722081_00082	GT28	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_00093	GH92	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00223	GT26	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_00237	GH2	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00316	GH105	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00317	GH51	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00436	GH13_16	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00437	GH13_3	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00438	GH15	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00439	GH13_26	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00440	GH13_10	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00447	GT4	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_00486	GT4	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_00487	GT4	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_00488	GT2	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_00497	GT26	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_00502	GH92	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00556	GT2	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_00569	GH105	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00573	GH105	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00574	GH154	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00702	CE11	public_SRR14722081_metawrap_bin.1	CE
TERRIGLOSRR14722081_00714	GT2	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_00715	GT4	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_00717	GH36	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00749	GH29	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00806	GH43_24	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00812	GH146	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00814	GT19	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_00932	GH37	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_00942	GT4	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_01002	GT21	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_01003	GT83	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_01004	GT83	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_01009	GH57	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01019	GH1	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01020	GH1	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01095	GH77	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01115	GH33	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01122	CE8	public_SRR14722081_metawrap_bin.1	CE
TERRIGLOSRR14722081_01198	GH92	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01279	GH38	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01286	GT9	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_01312	GH8	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01314	GT2	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_01334	GH51	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01343	GT4	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_01354	GH27	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01439	GH55	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01449	GH27	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01451	GH3	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01453	GH97	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01498	GH130	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01516	GH16_3	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01568	GH76	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01570	GH92	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01612	GH29	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01681	GH3	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01773	GH42	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01774	GH78	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01792	GH92	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01832	GH10	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01866	GT2	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_01911	GT35	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_01912	GH13_10	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_01995	GH51	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02034	GH2	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02090	GH43_34	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02103	GH27	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02120	GH31	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02175	GT9	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_02177	GT30	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_02183	GH2	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02194	GH146	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02258	GH13_11	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02301	GH144	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02302	GH39	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02337	GH28	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02338	GH27	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02376	GH20	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02377	CE9	public_SRR14722081_metawrap_bin.1	CE
TERRIGLOSRR14722081_02415	GH29	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02420	GH35	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02447	GH32	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02470	GT4	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_02479	GT2	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_02489	GH20	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02498	GT4	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_02546	GH79	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02632	GT83	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_02649	GH28	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02665	GH105	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02667	GH106	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02716	GT4	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_02776	GH43_26	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02812	GH13_23	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02864	CE4	public_SRR14722081_metawrap_bin.1	CE
TERRIGLOSRR14722081_02864	GH18	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02864	GT2	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_02902	PL5	public_SRR14722081_metawrap_bin.1	PL
TERRIGLOSRR14722081_02905	GH78	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02926	GH2	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02973	GH67	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_02995	GH31	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_03050	GT51	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_03055	GH125	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_03127	GH79	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_03140	GT2	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_03176	GH18	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_03191	GH23	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_03298	GH171	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_03311	GH42	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_03326	GH15	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_03372	GH92	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_03440	PL38	public_SRR14722081_metawrap_bin.1	PL
TERRIGLOSRR14722081_03617	GT2	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_03622	GH5_13	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_03627	AA3_2	public_SRR14722081_metawrap_bin.1	AA
TERRIGLOSRR14722081_03632	CE12	public_SRR14722081_metawrap_bin.1	CE
TERRIGLOSRR14722081_03728	GH23	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722081_03734	GT83	public_SRR14722081_metawrap_bin.1	GT
TERRIGLOSRR14722081_03743	GH92	public_SRR14722081_metawrap_bin.1	GH
TERRIGLOSRR14722095_00036	GH4	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00088	GH13_11	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00121	GH30_3	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00126	GH3	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00130	GT4	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_00150	GH20	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00151	CE9	public_SRR14722095_metawrap_bin.2	CE
TERRIGLOSRR14722095_00152	GH171	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00179	GT9	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_00215	GH13_11	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00222	CE4	public_SRR14722095_metawrap_bin.2	CE
TERRIGLOSRR14722095_00222	GH18	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00222	GT2	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_00248	GH92	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00288	GH15	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00431	GH36	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00529	GH2	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00669	GT2	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_00743	GH38	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00792	GT4	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_00799	GT4	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_00800	GT4	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_00802	GT4	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_00873	GH23	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00912	GT9	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_00916	GT9	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_00935	GH76	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_00962	GT2	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_00986	GT4	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_01014	GH13_31	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01082	GH92	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01110	CE4	public_SRR14722095_metawrap_bin.2	CE
TERRIGLOSRR14722095_01179	GT35	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_01362	GH39	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01367	GH3	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01419	GT83	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_01455	GT5	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_01484	GH16_3	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01569	GH23	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01571	GH125	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01586	GT2	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_01759	GH67	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01820	GT21	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_01838	GH29	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01867	GH1	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01897	GH5_13	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01902	GH92	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01906	GH92	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01925	GH27	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_01966	GH3	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02021	PL38	public_SRR14722095_metawrap_bin.2	PL
TERRIGLOSRR14722095_02051	GH15	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02063	GH13_10	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02064	GH13_26	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02065	GH15	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02066	GH13_3	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02067	GH13_16	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02094	CBM2	public_SRR14722095_metawrap_bin.2	CB
TERRIGLOSRR14722095_02094	GH5_1	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02106	GT2	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02107	GT4	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02110	GT4	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02112	GH92	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02113	GH18	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02151	GT28	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02225	GT2	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02359	GH130	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02373	GT51	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02430	GH13_10	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02584	GH51	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_02593	CE11	public_SRR14722095_metawrap_bin.2	CE
TERRIGLOSRR14722095_02739	GT21	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02740	GT83	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02741	GT83	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02793	GT83	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02892	GT30	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02894	GT9	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02927	GT4	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_02928	GT4	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_03057	GH79	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_03272	GH43_26	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_03279	GT1	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_03307	GT2	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_03395	GT19	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_03401	GH77	public_SRR14722095_metawrap_bin.2	GH
TERRIGLOSRR14722095_03404	GT2	public_SRR14722095_metawrap_bin.2	GT
TERRIGLOSRR14722095_03498	GT51	public_SRR14722095_metawrap_bin.2	GT
LMUY01SRR14722123_00349	GH13_23	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_00413	GT2	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_00418	GT2	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_00428	GT4	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_00521	GT51	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_00566	GH13_11	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_00652	GH23	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_00783	GT2	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_00906	GT20	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_00907	GH13_26	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_00908	GH77	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_00909	GH13_10	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_00910	CBM48	public_SRR14722123_metawrap_bin.1	CB
LMUY01SRR14722123_00910	GH13_9	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_00911	GH13_16	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_00912	GH13_3	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_00912	GH13_3	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_01006	GT4	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_01006	GT4	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_01009	GT2	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_01027	GT4	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_01028	GT4	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_01074	GT2	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_01079	GT2	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_01297	GH103	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_01336	GT4	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_01352	GT19	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_01596	GT2	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_01608	GT2	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_01854	GT5	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_01963	GT35	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_02065	GT51	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_02273	GT21	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_02456	GH15	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_02546	GH15	public_SRR14722123_metawrap_bin.1	GH
LMUY01SRR14722123_02614	GT4	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_02615	GT4	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_02693	GT4	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_02739	GT83	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_03014	GT83	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_03082	GT4	public_SRR14722123_metawrap_bin.1	GT
LMUY01SRR14722123_03327	CE11	public_SRR14722123_metawrap_bin.1	CE
